DateTime,NEE,Rg,Tair,VPD,Hour,DoY,Year,PPFD_1_1_1,SoilT
2020-05-16T17:00:00Z,-0.4753898,116.6068,7.543000000000006,1.098399,8,137,2020,221.2788,0.9450000000000122
2020-05-16T17:30:00Z,NA,132.9354,8.374500000000012,1.411969,8.5,137,2020,255.3386,0.983033333333367
2020-05-16T18:00:00Z,-1.925923,146.0646,8.91760000000005,1.703025,9,137,2020,285.9727,1.017500000000022
2020-05-16T18:30:00Z,NA,158.8714,9.4692,1.8738640000000002,9.5,137,2020,312.3843,1.035000000000025
2020-05-16T19:00:00Z,-4.264205,222.2957,10.071600000000046,2.216735,10,137,2020,432.9402,1.0766666666666918
2020-05-16T19:30:00Z,-2.41718,327.0056,10.935100000000034,3.0661970000000003,10.5,137,2020,629.3726,1.1352666666666853
2020-05-16T20:00:00Z,-3.384997,368.7246,11.612000000000023,3.782738,11,137,2020,711.5639,1.2414000000000176
2020-05-16T20:30:00Z,-2.816266,323.5407,12.008000000000038,4.002471,11.5,137,2020,630.2652,1.3616666666666977
2020-05-16T21:00:00Z,-2.693219,309.5298,12.34480000000002,4.688556,12,137,2020,602.1771,1.4830666666666918
2020-05-16T21:30:00Z,-3.636172,398.1548,12.88820000000004,5.137841,12.5,137,2020,772.978,1.6044333333333611
2020-05-16T22:00:00Z,-3.660111,471.9013,13.35590000000002,6.361078,13,137,2020,912.6319,1.7097333333333609
2020-05-16T22:30:00Z,-4.629075,517.1035,13.693200000000047,6.702913,13.5,137,2020,1001.061,1.750566666666695
2020-05-16T23:00:00Z,-4.831724,672.7072,14.442700000000002,7.231875,14,137,2020,1313.181,1.8672333333333502
2020-05-16T23:30:00Z,-4.521716,690.2644,14.989400000000046,8.049833,14.5,137,2020,1354.141,2.0033333333333494
2020-05-17T00:00:00Z,-3.611953,623.6389,15.23780000000005,8.295243000000001,15,137,2020,1218.909,2.0797333333333654
2020-05-17T00:30:00Z,-4.333005,637.3279,15.512699999999995,8.228814999999999,15.5,137,2020,1242.903,2.2153000000000134
2020-05-17T01:00:00Z,-3.798324,566.4026,15.481300000000033,8.075026000000001,16,137,2020,1111.797,2.3394333333333557
2020-05-17T01:30:00Z,-3.460147,509.2028,15.37990000000002,7.726348000000001,16.5,137,2020,988.0853,2.4308333333333585
2020-05-17T02:00:00Z,-3.327544,500.3248,15.569600000000037,8.016637,17,137,2020,966.5862,2.4627666666667096
2020-05-17T02:30:00Z,-2.757304,419.4712,15.607500000000016,8.116821,17.5,137,2020,803.5063,2.5272333333333563
2020-05-17T03:00:00Z,-3.333032,490.1741,15.991100000000017,8.600408999999999,18,137,2020,942.6402,2.548333333333346
2020-05-17T03:30:00Z,-2.473274,389.9247,15.82770000000005,8.420781,18.5,137,2020,749.7273,2.608033333333348
2020-05-17T04:00:00Z,-1.900669,303.6204,15.415700000000015,7.721811,19,137,2020,575.489,2.663066666666699
2020-05-17T04:30:00Z,-0.8019651,202.1867,14.77170000000001,6.865723,19.5,137,2020,376.4732,2.68973333333336
2020-05-17T05:00:00Z,-0.5837752,171.5556,14.309900000000027,6.3229489999999995,20,137,2020,315.1901,2.7000000000000264
2020-05-17T05:30:00Z,-5.354061e-4,124.7058,13.689600000000041,5.433012,20.5,137,2020,229.3694,2.652500000000032
2020-05-17T06:00:00Z,-0.5793073,172.6573,13.629700000000014,5.239757,21,137,2020,290.8589,2.6525000000000127
2020-05-17T06:30:00Z,0.7212694,54.9541,12.878800000000012,4.488195999999999,21.5,137,2020,97.25348,2.6713666666666804
2020-05-17T07:00:00Z,1.298764,16.54346,11.43870000000004,3.313842,22,137,2020,41.86168,2.6158333333333417
2020-05-17T07:30:00Z,1.781507,5.404635,10.31940000000003,2.578268,22.5,137,2020,19.28228,2.5061000000000226
2020-05-17T08:00:00Z,1.450803,1.078677,9.501800000000003,2.035939,23,137,2020,5.722979,2.404166666666697
2020-05-17T08:30:00Z,1.184693,-3.565044,9.148400000000038,1.84648,23.5,137,2020,0.7799247,2.284433333333368
2020-05-17T09:00:00Z,1.440358,-6.592624,8.935100000000034,1.6747999999999998,0,138,2020,0.1509533,2.16640000000001
2020-05-17T09:30:00Z,1.205275,-7.414092,8.448900000000037,1.4097110000000002,0.5,138,2020,0.07812502,2.083900000000009
2020-05-17T10:00:00Z,1.254304,-6.771066,8.053200000000004,1.189713,1,138,2020,0.04502113,2.0155666666667003
2020-05-17T10:30:00Z,1.30797,-6.044445,8.159500000000037,1.203099,1.5,138,2020,0.04766945,1.9427666666666898
2020-05-17T11:00:00Z,1.116188,-7.590387,7.824300000000051,1.137149,2,138,2020,0.05429025,1.8911000000000324
2020-05-17T11:30:00Z,1.289449,-8.117134,7.364599999999996,0.9488658999999999,2.5,138,2020,0.08209743,1.8122333333333625
2020-05-17T12:00:00Z,1.156176,-8.08284,7.131600000000049,0.8108813,3,138,2020,0.05958682,1.721966666666674
2020-05-17T12:30:00Z,1.003331,-4.657654,6.908100000000047,0.6885730999999999,3.5,138,2020,0.07018002,1.665833333333353
2020-05-17T13:00:00Z,0.8355659,-0.909882,6.900000000000034,0.6235143999999999,4,138,2020,0.07415248,1.6280666666666928
2020-05-17T13:30:00Z,0.8626601,-0.1323561,6.976200000000006,0.5881957,4.5,138,2020,0.2767475,1.5705666666666882
2020-05-17T14:00:00Z,0.9547717,1.092609,7.018900000000031,0.5152005,5,138,2020,2.367581,1.512233333333351
2020-05-17T14:30:00Z,0.7631262,3.382855,7.157200000000046,0.4894251,5.5,138,2020,6.344005,1.4586333333333716
2020-05-17T15:00:00Z,0.6446513,13.84971,6.93180000000001,0.4166686,6,138,2020,28.54338,1.4008333333333667
2020-05-17T15:30:00Z,0.6046715,33.60239,6.513599999999997,0.350798,6.5,138,2020,66.86561,1.3927666666666976
2020-05-17T16:00:00Z,0.1921056,50.6174,6.648900000000026,0.3091582,7,138,2020,100.1984,1.3952666666666953
2020-05-17T16:30:00Z,-0.5032747,159.1243,7.74290000000002,0.7045371,7.5,138,2020,273.6688,1.353900000000029
2020-05-17T17:00:00Z,-1.089051,155.5818,8.170100000000048,0.7910518000000001,8,138,2020,273.7152,1.3327666666666953
2020-05-17T17:30:00Z,-2.001405,309.7758,10.17410000000001,1.578588,8.5,138,2020,476.2055,1.3277666666666998
2020-05-17T18:00:00Z,-0.9808614,187.3403,11.922300000000007,2.496287,9,138,2020,342.175,1.3230666666667048
2020-05-17T18:30:00Z,-3.012869,396.6384,12.757900000000006,3.4804109999999997,9.5,138,2020,722.6566,1.318900000000004
2020-05-17T19:00:00Z,-2.884349,525.4709,13.971699999999998,5.153655,10,138,2020,996.2201,1.3286000000000133
2020-05-17T19:30:00Z,-2.414167,587.0824,14.487500000000011,5.756252,10.5,138,2020,1124.406,1.420533333333348
2020-05-17T20:00:00Z,-3.498041,655.6187,14.936599999999999,6.349994000000001,11,138,2020,1262.478,1.5305666666667055
2020-05-17T20:30:00Z,-2.967009,603.3568,15.177200000000028,6.383425999999999,11.5,138,2020,1175.184,1.6750000000000302
2020-05-17T21:00:00Z,-3.687316,659.8172,15.635800000000017,7.282602000000001,12,138,2020,1264.47,1.786100000000033
2020-05-17T21:30:00Z,-3.624953,627.2404,16.04170000000005,7.696403,12.5,138,2020,1192.532,1.9141666666666879
2020-05-17T22:00:00Z,-3.885765,557.4116,15.811900000000037,7.212293,13,138,2020,1064.397,2.052500000000009
2020-05-17T22:30:00Z,-3.526028,763.9666,16.261000000000024,7.8747799999999994,13.5,138,2020,1493.739,2.234700000000013
2020-05-17T23:00:00Z,-3.822111,763.2458,16.377499999999998,8.571748,14,138,2020,1505.011,2.434733333333346
2020-05-17T23:30:00Z,-3.691537,754.4456,16.727700000000027,8.624984,14.5,138,2020,1476.486,2.6041666666666856
2020-05-18T00:00:00Z,-2.934197,714.3159,16.922500000000014,9.022734,15,138,2020,1401.015,2.7566666666666984
2020-05-18T00:30:00Z,-2.291478,518.0428,17.028099999999995,9.842891,15.5,138,2020,1009.27,2.8497333333333663
2020-05-18T01:00:00Z,-2.38453,619.807,17.334100000000035,11.00101,16,138,2020,1224.25,2.8939000000000306
2020-05-18T01:30:00Z,-3.467221,709.1791,17.892600000000016,12.101690000000001,16.5,138,2020,1318.899,2.966666666666697
2020-05-18T02:00:00Z,-2.701029,519.6616,17.89250000000004,11.16116,17,138,2020,1003.938,3.041400000000048
2020-05-18T02:30:00Z,-1.678165,450.7678,17.590599999999995,10.56041,17.5,138,2020,885.6697,3.116666666666712
2020-05-18T03:00:00Z,-1.894361,489.4882,17.96210000000002,11.38703,18,138,2020,961.2861,3.1716666666667
2020-05-18T03:30:00Z,-1.049161,329.5317,18.04600000000005,11.65681,18.5,138,2020,637.5134,3.164733333333364
2020-05-18T04:00:00Z,NA,133.0501,17.577300000000037,10.868360000000001,19,138,2020,252.1249,3.1505333333333474
2020-05-18T04:30:00Z,0.4977226,74.12376,16.718700000000013,9.347190000000001,19.5,138,2020,145.111,3.09916666666669
2020-05-18T05:00:00Z,1.292394,33.70743,15.978400000000022,7.905657,20,138,2020,70.05938,3.015000000000024
2020-05-18T05:30:00Z,0.3620562,44.13411,14.15500000000003,5.416695999999999,20.5,138,2020,89.48739,2.9211333333333678
2020-05-18T06:00:00Z,NA,59.69749,14.330000000000041,5.343151000000001,21,138,2020,113.6028,2.8513666666666873
2020-05-18T06:30:00Z,0.3812376,46.03049,13.741200000000049,4.620286,21.5,138,2020,84.88596,2.7836000000000163
2020-05-18T07:00:00Z,1.058464,25.79339,13.906000000000006,5.91788,22,138,2020,47.18742,2.6978000000000293
2020-05-18T07:30:00Z,1.60372,8.479911,13.13820000000004,5.501326000000001,22.5,138,2020,20.51375,2.6130333333333624
2020-05-18T08:00:00Z,1.608991,1.116722,12.652900000000045,5.313630000000001,23,138,2020,5.444908,2.541400000000029
2020-05-18T08:30:00Z,1.634222,-3.6406,12.92190000000005,5.256266,23.5,138,2020,0.7362273,2.4691666666666947
2020-05-18T09:00:00Z,1.668717,-8.62727,11.733100000000036,4.189667,0,139,2020,0.1522774,2.406933333333351
2020-05-18T09:30:00Z,2.082372,-7.542162,11.40990000000005,3.6923450000000004,0.5,139,2020,0.04369697,2.341100000000021
2020-05-18T10:00:00Z,-0.01523099,-8.966464,9.417300000000012,1.834433,1,139,2020,0.0569385,2.2994333333333543
2020-05-18T10:30:00Z,0.8182825,-9.849552,8.29400000000004,1.902074,1.5,139,2020,0.0489936,2.297233333333357
2020-05-18T11:00:00Z,NA,-12.99877,7.529899999999998,1.652301,2,139,2020,0.06620758,2.241133333333361
2020-05-18T11:30:00Z,NA,-14.65297,6.157500000000027,1.122508,2.5,139,2020,0.068856,2.1475000000000173
2020-05-18T12:00:00Z,NA,-12.04119,5.88900000000001,0.7853325999999999,3,139,2020,0.05826268,2.057766666666699
2020-05-18T12:30:00Z,0.435032,-9.318519,4.227300000000014,0.40966929999999996,3.5,139,2020,0.0662076,1.9838666666666995
2020-05-18T13:00:00Z,0.7606551,-2.371695,3.9500000000000455,0.3320936,4,139,2020,0.1350636,1.8841666666666963
2020-05-18T13:30:00Z,1.103266,-0.5069188,3.9893000000000143,0.3242814,4.5,139,2020,0.6925308,1.7819333333333514
2020-05-18T14:00:00Z,0.898179,2.492264,4.152800000000013,0.3805277,5,139,2020,4.672927,1.6850000000000211
2020-05-18T14:30:00Z,0.5318106,10.1432,4.493100000000027,0.7900174,5.5,139,2020,18.73938,1.6322333333333745
2020-05-18T15:00:00Z,0.7154823,36.53193,4.719400000000007,0.8034218,6,139,2020,57.82563,1.5491666666666788
2020-05-18T15:30:00Z,NA,NA,NA,NA,6.5,139,2020,NA,NA
2020-05-18T16:00:00Z,NA,NA,NA,NA,7,139,2020,NA,NA
2020-05-18T16:30:00Z,NA,NA,NA,NA,7.5,139,2020,NA,NA
2020-05-18T17:00:00Z,NA,NA,NA,NA,8,139,2020,NA,NA
2020-05-18T17:30:00Z,NA,NA,NA,NA,8.5,139,2020,NA,NA
2020-05-18T18:00:00Z,NA,NA,NA,NA,9,139,2020,NA,NA
2020-05-18T18:30:00Z,NA,NA,NA,NA,9.5,139,2020,NA,NA
2020-05-18T19:00:00Z,NA,NA,NA,NA,10,139,2020,NA,NA
2020-05-18T19:30:00Z,NA,NA,NA,NA,10.5,139,2020,NA,NA
2020-05-18T20:00:00Z,NA,NA,NA,NA,11,139,2020,NA,NA
2020-05-18T20:30:00Z,NA,NA,NA,NA,11.5,139,2020,NA,NA
2020-05-18T21:00:00Z,NA,NA,NA,NA,12,139,2020,NA,NA
2020-05-18T21:30:00Z,NA,NA,NA,NA,12.5,139,2020,NA,NA
2020-05-18T22:00:00Z,NA,NA,NA,NA,13,139,2020,NA,NA
2020-05-18T22:30:00Z,NA,NA,NA,NA,13.5,139,2020,NA,NA
2020-05-18T23:00:00Z,NA,NA,NA,NA,14,139,2020,NA,NA
2020-05-18T23:30:00Z,-4.583289,NA,NA,14.13719,14.5,139,2020,NA,NA
2020-05-19T00:00:00Z,-4.564399,878.5007,17.963400000000036,13.38471,15,139,2020,1700.751,2.253333333333368
2020-05-19T00:30:00Z,-4.708522,750.9629,18.02600000000001,13.300799999999999,15.5,139,2020,1446.996,2.515033333333349
2020-05-19T01:00:00Z,-3.160813,542.1696,17.71270000000004,12.489690000000001,16,139,2020,1047.447,2.7416666666666933
2020-05-19T01:30:00Z,-2.41722,497.7783,17.49780000000004,11.806489999999998,16.5,139,2020,919.8751,2.8788666666666813
2020-05-19T02:00:00Z,-2.250512,481.0666,16.9649,11.3828,17,139,2020,933.3982,2.984733333333357
2020-05-19T02:30:00Z,-2.155733,428.0341,16.432299999999998,10.14774,17.5,139,2020,819.7364,3.062466666666694
2020-05-19T03:00:00Z,-1.514289,353.0685,15.874600000000044,9.049228000000001,18,139,2020,674.5632,3.087500000000034
2020-05-19T03:30:00Z,-1.494661,367.3705,15.648800000000051,8.850537000000001,18.5,139,2020,703.1264,3.126100000000027
2020-05-19T04:00:00Z,-1.335829,276.385,14.846300000000042,6.767514,19,139,2020,527.6938,3.161100000000033
2020-05-19T04:30:00Z,-0.6239104,176.7631,14.185800000000029,5.95867,19.5,139,2020,339.0142,3.179166666666712
2020-05-19T05:00:00Z,0.05593359,91.34399,13.789600000000007,5.496728000000001,20,139,2020,174.3456,3.1655666666666966
2020-05-19T05:30:00Z,NA,64.59681,13.284100000000024,4.82412,20.5,139,2020,123.2612,3.1239000000000297
2020-05-19T06:00:00Z,0.4195736,66.60464,12.888100000000009,4.2414819999999995,21,139,2020,126.9304,3.1475000000000173
2020-05-19T06:30:00Z,NA,41.28068,12.064099999999996,3.2978750000000003,21.5,139,2020,79.76816,3.1578000000000466
2020-05-19T07:00:00Z,NA,25.02389,11.213900000000024,2.311486,22,139,2020,47.70517,3.07413333333335
2020-05-19T07:30:00Z,NA,15.57249,10.509600000000034,1.8295789999999998,22.5,139,2020,24.4822,2.967233333333354
2020-05-19T08:00:00Z,NA,4.949694,9.686000000000035,1.3263390000000002,23,139,2020,7.786005,2.846933333333349
2020-05-19T08:30:00Z,NA,-4.500112,9.068500000000029,0.8551577,23.5,139,2020,1.557201,2.700833333333359
2020-05-19T09:00:00Z,NA,-11.63342,8.559200000000033,0.7194012,0,140,2020,0.2192206,2.5534000000000296
2020-05-19T09:30:00Z,NA,-12.77853,8.500400000000013,0.6573322,0.5,140,2020,0.0768008,2.4786000000000286
2020-05-19T10:00:00Z,NA,-14.15461,8.162400000000048,0.6186302,1,140,2020,0.078125,2.378600000000025
2020-05-19T10:30:00Z,NA,-15.07575,8.2894,0.7381819000000001,1.5,140,2020,0.04899367,2.2658333333333567
2020-05-19T11:00:00Z,NA,-11.74487,8.749700000000018,1.516813,2,140,2020,0.04369702,2.165800000000028
2020-05-19T11:30:00Z,NA,-11.2671,7.984800000000007,1.387994,2.5,140,2020,0.0547925,2.0859000000000187
2020-05-19T12:00:00Z,2.052077,-4.658189,7.689900000000023,1.28241,3,140,2020,0.060911,2.000566666666676
2020-05-19T12:30:00Z,NA,-1.907645,7.009500000000003,0.9258554999999999,3.5,140,2020,0.05164193,1.9697333333333518
2020-05-19T13:00:00Z,0.7209474,-0.9629313,6.448599999999999,0.6693962,4,140,2020,0.07944913,1.925866666666688
2020-05-19T13:30:00Z,NA,-0.3134753,6.420600000000036,0.7363116,4.5,140,2020,0.3495758,1.8414000000000215
2020-05-19T14:00:00Z,NA,1.726525,6.395000000000039,0.6559622,5,140,2020,2.217952,1.8175000000000143
2020-05-19T14:30:00Z,NA,6.255574,6.612099999999998,0.7006256000000001,5.5,140,2020,7.294745,1.7561000000000224
2020-05-19T15:00:00Z,NA,8.937526,6.403200000000027,0.6027920999999999,6,140,2020,16.45125,1.6955333333333442
2020-05-19T15:30:00Z,NA,13.89954,6.040300000000002,0.5260869,6.5,140,2020,26.28837,1.6522333333333563
2020-05-19T16:00:00Z,NA,24.97246,6.151800000000037,0.4800875,7,140,2020,46.84975,1.6294333333333573
2020-05-19T16:30:00Z,NA,58.76349,6.776800000000037,0.5094496000000001,7.5,140,2020,108.2916,1.6041666666666856
2020-05-19T17:00:00Z,NA,128.1599,8.02860000000004,1.043985,8,140,2020,229.4858,1.5833333333333524
2020-05-19T17:30:00Z,-1.962662,312.619,10.026900000000012,2.698881,8.5,140,2020,515.3473,1.5666666666666818
2020-05-19T18:00:00Z,-2.244268,421.516,11.07430000000005,3.85624,9,140,2020,749.9643,1.6516666666666993
2020-05-19T18:30:00Z,-2.943082,482.6073,11.969100000000026,4.8472930000000005,9.5,140,2020,899.9324,1.7539000000000253
2020-05-19T19:00:00Z,-2.364517,447.3437,12.420600000000036,5.450094,10,140,2020,854.0915,1.907766666666684
2020-05-19T19:30:00Z,-2.900624,538.3479,13.134000000000015,6.616275000000001,10.5,140,2020,1034.038,1.9972333333333647
2020-05-19T20:00:00Z,-2.700268,644.8808,14.003800000000012,7.794585,11,140,2020,1234.052,2.1155666666666852
2020-05-19T20:30:00Z,-3.112532,663.1015,14.204400000000021,8.000451,11.5,140,2020,1275.175,2.2491666666666865
2020-05-19T21:00:00Z,-4.189167,753.1578,14.812400000000025,8.545644,12,140,2020,1449.162,2.381366666666698
2020-05-19T21:30:00Z,-3.39146,765.1776,15.099400000000003,8.983645000000001,12.5,140,2020,1488.585,2.5697333333333745
2020-05-19T22:00:00Z,-3.572904,774.9864,15.448000000000036,9.381152,13,140,2020,1515.023,2.7544666666667013
2020-05-19T22:30:00Z,-2.966136,739.4881,15.820400000000006,10.075610000000001,13.5,140,2020,1453.558,2.9758333333333553
2020-05-19T23:00:00Z,-3.644706,768.3381,16.26860000000005,10.86241,14,140,2020,1516.05,3.1094666666666817
2020-05-19T23:30:00Z,-2.883354,596.3141,16.083600000000047,10.41479,14.5,140,2020,1169.636,3.275000000000034
2020-05-20T00:00:00Z,-3.6434,747.6294,16.564800000000048,11.22406,15,140,2020,1454.392,3.4886333333333446
2020-05-20T00:30:00Z,-4.345606,760.4674,17.138599999999997,11.82865,15.5,140,2020,1482.861,3.6247333333333622
2020-05-20T01:00:00Z,-3.20323,655.0642,16.871200000000044,11.57913,16,140,2020,1290.328,3.7889000000000315
2020-05-20T01:30:00Z,-3.178256,721.0891,17.334900000000005,11.72501,16.5,140,2020,1382.614,3.8863666666666745
2020-05-20T02:00:00Z,-2.303534,562.7609,17.1404,10.78669,17,140,2020,1103.966,3.916400000000029
2020-05-20T02:30:00Z,-1.335785,342.8723,16.579000000000008,10.13721,17.5,140,2020,680.6143,3.943900000000004
2020-05-20T03:00:00Z,-0.846767,276.528,16.31800000000004,10.16508,18,140,2020,551.3841,3.9019666666667
2020-05-20T03:30:00Z,-0.934355,298.0105,16.76890000000003,10.65874,18.5,140,2020,590.8519,3.8577666666666914
2020-05-20T04:00:00Z,-0.994844,250.2739,16.06450000000001,8.865401,19,140,2020,497.6025,3.7741666666666824
2020-05-20T04:30:00Z,-0.8608033,324.7453,16.16730000000001,8.756525,19.5,140,2020,632.6314,3.706666666666687
2020-05-20T05:00:00Z,-0.6394244,257.1001,15.644400000000019,8.117299000000001,20,140,2020,491.0042,3.6422000000000216
2020-05-20T05:30:00Z,-0.3224657,210.21,15.132200000000012,7.881289000000001,20.5,140,2020,388.9428,3.5883333333333667
2020-05-20T06:00:00Z,0.08406735,148.1918,14.318700000000035,6.842585000000001,21,140,2020,274.2567,3.5558333333333394
2020-05-20T06:30:00Z,0.3645214,89.63887,13.328700000000026,5.460086,21.5,140,2020,164.3628,3.5019333333333598
2020-05-20T07:00:00Z,0.7686854,51.55517,11.845100000000002,3.7586130000000004,22,140,2020,84.2398,3.399433333333358
2020-05-20T07:30:00Z,1.01022,18.24479,10.343700000000013,2.186637,22.5,140,2020,32.74094,3.278600000000002
2020-05-20T08:00:00Z,NA,0.8718358,8.279200000000003,0.9453251,23,140,2020,11.28308,3.1783333333333417
2020-05-20T08:30:00Z,NA,-5.2969290000000004,6.874500000000012,0.461393,23.5,140,2020,2.284159,3.077500000000024
2020-05-20T09:00:00Z,NA,-5.621657,7.042200000000037,0,0,141,2020,0.316472,2.970266666666703
2020-05-20T09:30:00Z,0.8992631,-4.195746,7.165200000000027,0.5646432,0.5,141,2020,0.08474577,2.970266666666703
2020-05-20T10:00:00Z,0.8669762,-4.329174,6.622100000000046,0.46107170000000003,1,141,2020,0.07415255,2.9628000000000156
2020-05-20T10:30:00Z,0.7478996,-4.512436,6.021500000000003,0.3082789,1.5,141,2020,0.05958682,2.9530333333333374
2020-05-20T11:00:00Z,0.87585,-5.700963,5.73010000000005,0.3435581,2,141,2020,0.06488343,2.878600000000025
2020-05-20T11:30:00Z,1.00182,-4.922365,5.886700000000019,0.519546,2.5,141,2020,0.05561435,2.787233333333347
2020-05-20T12:00:00Z,0.8411567,-4.810372,6.024400000000014,0.5139927,3,141,2020,0.05958687,2.702200000000024
2020-05-20T12:30:00Z,0.8946422,-2.281671,5.880600000000015,0.5575604,3.5,141,2020,0.04104872,2.6683333333333508
2020-05-20T13:00:00Z,0.9711733,-0.2898976,5.77660000000003,0.6150246,4,141,2020,0.1006356,2.6533333333333644
2020-05-20T13:30:00Z,0.7732117,-0.1034201,5.638599999999997,0.6611011000000001,4.5,141,2020,0.6144062,2.6264000000000274
2020-05-20T14:00:00Z,0.9910557,1.177274,5.473100000000045,0.6260184,5,141,2020,2.8071990000000002,2.595266666666703
2020-05-20T14:30:00Z,0.7822936,4.612105,5.571600000000046,0.7365373,5.5,141,2020,9.539172,2.5325000000000273
2020-05-20T15:00:00Z,0.7036193,7.598426,5.535000000000025,0.6965680999999999,6,141,2020,15.39722,2.4927666666667014
2020-05-20T15:30:00Z,0.5396448,14.53132,5.821100000000001,0.7636893,6.5,141,2020,27.67209,2.4664000000000215
2020-05-20T16:00:00Z,0.3657298,23.50527,5.973500000000001,1.006408,7,141,2020,45.29389,2.4322333333333668
2020-05-20T16:30:00Z,0.1222911,41.05723,5.992000000000019,1.158586,7.5,141,2020,77.87332,2.3850000000000287
2020-05-20T17:00:00Z,-0.06094998,48.48257,5.963000000000022,1.258911,8,141,2020,93.32479,2.356400000000027
2020-05-20T17:30:00Z,-0.5079356,91.70678,6.207300000000032,1.389393,8.5,141,2020,171.9197,2.333333333333352
2020-05-20T18:00:00Z,-0.7527953,118.8173,6.596500000000049,1.801141,9,141,2020,222.832,2.300266666666687
2020-05-20T18:30:00Z,-1.285745,154.0326,6.736400000000003,1.845976,9.5,141,2020,290.3822,2.2719666666667044
2020-05-20T19:00:00Z,-1.739117,191.6073,7.053100000000029,1.8064349999999998,10,141,2020,362.4583,2.2250000000000227
2020-05-20T19:30:00Z,NA,166.0942,6.70920000000001,1.280943,10.5,141,2020,317.9271,2.2222000000000244
2020-05-20T20:00:00Z,NA,109.0417,6.466600000000028,1.079861,11,141,2020,215.8722,2.2475000000000214
2020-05-20T20:30:00Z,NA,138.2972,6.269200000000012,0,11.5,141,2020,267.5207,2.2222000000000244
2020-05-20T21:00:00Z,NA,167.5207,6.2789000000000215,0.06502303999999999,12,141,2020,310.9224,2.2169666666666976
2020-05-20T21:30:00Z,-7.710126,344.2468,7.02290000000005,0.5994561,12.5,141,2020,625.6531,2.2372333333333736
2020-05-20T22:00:00Z,6.971931,331.4371,7.716600000000028,1.911797,13,141,2020,609.0005,2.271666666666704
2020-05-20T22:30:00Z,-0.9802075,183.9718,7.615400000000022,2.043768,13.5,141,2020,352.7524,2.3058333333333585
2020-05-20T23:00:00Z,-0.3020825,262.7796,7.6480000000000246,1.9871709999999998,14,141,2020,506.5869,2.3389000000000237
2020-05-20T23:30:00Z,0.1363453,319.2024,8.036500000000046,1.367424,14.5,141,2020,611.8065,2.375566666666695
2020-05-21T00:00:00Z,-2.682527,300.999,8.134500000000003,1.040808,15,141,2020,578.3889,2.400000000000034
2020-05-21T00:30:00Z,-5.289482,201.9344,7.89590000000004,0.7078959,15.5,141,2020,391.019,2.4202666666666914
2020-05-21T01:00:00Z,-3.523699,169.3094,7.639200000000017,0.3500247,16,141,2020,338.1324,2.433333333333356
2020-05-21T01:30:00Z,-2.547842,180.1159,7.5160999999999945,0.2731441,16.5,141,2020,355.4801,2.4336000000000317
2020-05-21T02:00:00Z,NA,161.4992,7.5797000000000025,0.1402045,17,141,2020,315.3146,2.4336000000000317
2020-05-21T02:30:00Z,NA,116.1219,7.376300000000015,0.009836052,17.5,141,2020,225.8908,2.4330666666666807
2020-05-21T03:00:00Z,-0.7011535,106.3014,7.3402000000000385,0,18,141,2020,205.2566,2.406933333333351
2020-05-21T03:30:00Z,-0.5858459,82.03352,7.348000000000013,0,18.5,141,2020,159.9349,2.3986000000000067
2020-05-21T04:00:00Z,3.427681,90.1807,7.378399999999999,0,19,141,2020,174.5191,2.353866666666685
2020-05-21T04:30:00Z,NA,98.60001,7.628300000000024,0.6820698000000001,19.5,141,2020,184.8713,2.315000000000017
2020-05-21T05:00:00Z,-3.71954,93.18633,7.86850000000004,0.8090170000000001,20,141,2020,173.6558,2.290266666666696
2020-05-21T05:30:00Z,NA,72.68179,7.824700000000007,0.04130461999999999,20.5,141,2020,134.38,2.266933333333346
2020-05-21T06:00:00Z,-0.3502948,41.16064,7.58340000000004,0.202061,21,141,2020,77.64153,2.2450000000000236
2020-05-21T06:30:00Z,-1.233048,20.09886,7.5341999999999985,0,21.5,141,2020,38.24411,2.215566666666689
2020-05-21T07:00:00Z,NA,5.878332,7.2952999999999975,0,22,141,2020,12.6271,2.1766666666666956
2020-05-21T07:30:00Z,2.052443,2.329362,6.975600000000043,0,22.5,141,2020,5.921601,2.1461000000000277
2020-05-21T08:00:00Z,NA,-0.3000789,6.806100000000015,0,23,141,2020,1.520124,2.103333333333372
2020-05-21T08:30:00Z,0.9411792,-2.692136,6.649500000000046,0,23.5,141,2020,0.738876,2.0794333333333648
2020-05-21T09:00:00Z,1.585879,-4.860742,6.614500000000021,0,0,142,2020,0.1800846,2.0358333333333767
2020-05-21T09:30:00Z,1.28107,-5.15332,6.587400000000002,0,0.5,142,2020,0.08871813,1.9863666666666973
2020-05-21T10:00:00Z,3.776162,-5.000602,6.584100000000035,0,1,142,2020,0.0688559,1.9558333333333546
2020-05-21T10:30:00Z,5.299623,-4.904147,6.771100000000047,0,1.5,142,2020,0.03972452,1.9183333333333696
2020-05-21T11:00:00Z,NA,-5.402492,6.815899999999999,0,2,142,2020,0.0834216,1.8691666666666908
2020-05-21T11:30:00Z,NA,-5.995683,6.720600000000047,0,2.5,142,2020,0.07547668,1.865566666666685
2020-05-21T12:00:00Z,NA,-5.5954,6.822500000000048,0,3,142,2020,0.05429025,1.8355666666666934
2020-05-21T12:30:00Z,0.571744,-3.247282,6.859700000000032,0,3.5,142,2020,0.05958683,1.8125000000000189
2020-05-21T13:00:00Z,1.12562,-1.237289,6.808900000000051,0,4,142,2020,0.0953389,1.8000000000000302
