datetime,air_temperature,PPFD_1_1_1,co2,ch4,tundra_ZM,fen1_ZM,degraded_ZM,water_ZM,tundra_H,fen1_H,degraded_H,water_H,tundra_Klj,fen1_Klj,degraded_Klj,water_Klj,month
2020-06-15T02:00:00Z,17.719899999999996,628.439,-5.990912,0.0112755067542727,0.9559875428676605,0.011391866719350219,0.030589021742343903,0.0020314774592407048,0.9512137696146965,0.015080917160958052,0.0307358056306839,0.002969435532577336,0.9260447025299072,0.022060999646782875,0.0480441078543663,0.0038500578375533223,06
2020-06-15T02:30:00Z,17.04170000000005,299.7322,-2.173656,0.00445083367383389,0.9214279782027006,0.017920197686180472,0.056504443287849426,0.004147403175011277,0.842050964012742,0.04107756493613124,0.10713333636522293,0.009738114662468433,0.8661347888410091,0.03808708069846034,0.08614134788513184,0.009636804461479187,06
2020-06-15T03:00:00Z,16.854000000000042,517.372,-2.810524,0.0136765326533402,0.8818830139935017,0.016595732886344194,0.09701118618249893,0.004510058788582683,0.8966359011828899,0.016535272705368698,0.08230140060186386,0.004527393728494644,0.8798710610717535,0.017337982426397502,0.09695270657539368,0.0058381641283631325,06
2020-06-15T03:30:00Z,17.838400000000036,918.6782,-5.055759,0.00952672572047653,0.905373640358448,0.013847314403392375,0.07719430327415466,0.003584765363484621,0.9107858436182141,0.014791466994211078,0.07039681077003479,0.004025936126708984,0.8829773664474487,0.02135093091055751,0.08864325284957886,0.007028459804132581,06
2020-06-15T04:00:00Z,17.401800000000037,525.832,-5.044143,0.00957052510042958,0.9381849505007267,0.0159134678542614,0.04273248463869095,0.0031691603362560272,0.8905804939568043,0.032893544528633356,0.06961847096681595,0.006907489616423845,0.8912476971745491,0.033348151948302984,0.06887929141521454,0.006524866446852684,06
2020-06-15T04:30:00Z,16.65010000000001,253.9495,-1.170258,NA,0.9089319743216038,0.019822646165266633,0.06624696403741837,0.00499843736179173,0.8369860257953405,0.03854983253404498,0.11471638828516006,0.009747688192874193,0.861770510673523,0.036876178812235594,0.09105397760868073,0.010299228597432375,06
2020-06-15T05:00:00Z,16.561800000000005,227.3765,-1.520549,NA,0.950258269906044,0.011718769557774067,0.03353970870375633,0.004483272321522236,0.9377100169658661,0.016058473847806454,0.03982880711555481,0.006402720231562853,0.920500636100769,0.02810105960816145,0.04321807622909546,0.00817725877277553,06
2020-06-15T05:30:00Z,15.489700000000028,170.7438,-0.7081046,0.0126325959397813,0.9493951424956322,0.009924540179781616,0.02203318476676941,0.018647283781319857,0.9435727782547474,0.012608328135684133,0.023052597418427467,0.020766350906342268,0.9531559497117996,0.007729630480753258,0.01984131895005703,0.019273122772574425,06
2020-06-15T06:00:00Z,14.880200000000002,164.1496,-0.8016241,0.0250518146237554,0.9657817706465721,0.010095978272147477,0.015435559675097466,0.008686719462275505,0.947880931198597,0.016517803771421313,0.02138894982635975,0.01421231310814619,0.9497174173593521,0.015962621197104454,0.023195413872599602,0.011124477721750736,06
2020-06-15T06:30:00Z,14.866000000000042,119.073,4.780211,0.0171080721253525,0.980839341878891,0.008132883347570896,0.009122096002101898,0.0019056504825130105,0.9805319756269455,0.009512768127024174,0.00785955972969532,0.002095658448524773,0.9500709474086761,0.014166860142722726,0.03184771537780762,0.003914522239938378,06
2020-06-15T07:00:00Z,14.409600000000012,86.58755,NA,NA,0.9794230759143829,0.003947278135456145,0.015581926330924034,0.0010477914474904537,0.9617467522621155,0.010105521883815527,0.02552899718284607,0.0026185945607721806,0.9195361584424973,0.028313813265413046,0.043622929602861404,0.008527118247002363,06
2020-06-15T07:30:00Z,13.863100000000031,39.33388,1.006575,0.00956845222943865,0.863334558904171,0.13059155084192753,0.0027330671437084675,0.0033406765724066645,0.8701822757720947,0.12135776318609715,0.0030986275523900986,0.005361267947591841,0.9070457369089127,0.08921694895252585,0.001561269978992641,0.0021761049574706703,06
2020-06-15T08:00:00Z,13.255899999999997,25.34028,NA,NA,0.8709885999560356,0.08761504385620356,0.009381584823131561,0.03201469965279102,0.81169793009758,0.13294692710042,0.012211283668875694,0.043143829330801964,0.8969459533691406,0.07344141183421016,0.00814745482057333,0.021438616327941418,06
2020-06-15T08:30:00Z,12.895800000000008,10.77859,1.299013,0.0125326532488816,0.9049700275063515,0.05828216765075922,0.00588157819584012,0.030866225250065327,0.8611515909433365,0.08875803695991635,0.008301470428705215,0.04178869351744652,0.9128728955984116,0.055468962294980884,0.006263361312448978,0.025393955409526825,06
2020-06-15T09:00:00Z,12.62220000000002,4.449146,NA,NA,0.8433174788951874,0.12594855017960072,0.008563376031816006,0.022170618176460266,0.8170644491910934,0.14247048553079367,0.008349762298166752,0.032115332782268524,0.918374702334404,0.06722027016803622,0.0036605752538889647,0.010744470870122313,06
2020-06-15T09:30:00Z,12.111400000000003,1.061969,NA,NA,0.8599080964922905,0.12928708363324404,0.00330883776769042,0.007495974889025092,0.832457609474659,0.14893142599612474,0.004653325770050287,0.013957676943391562,0.9293700084090233,0.06730266474187374,0.0012414586963132024,0.0020857741474173963,06
2020-06-15T10:00:00Z,11.963200000000029,0.2145126,NA,NA,0.8128113225102425,0.16755721904337406,0.006953111849725246,0.01267841155640781,0.7816919088363647,0.18761528097093105,0.008163947612047195,0.022528888657689095,0.9081264510750771,0.08424767293035984,0.0026154378429055214,0.005010544206015766,06
2020-06-15T10:30:00Z,12.222900000000038,0.09533888,NA,NA,0.9414292052388191,0.047183058224618435,0.0035799997858703136,0.007807808928191662,0.9535432085394859,0.03418428380973637,0.007135370280593634,0.00513713713735342,0.9510631933808327,0.03473782632499933,0.004952745977789164,0.009246148867532611,06
2020-06-15T11:00:00Z,12.334000000000003,0.08606983,NA,NA,0.8525912389159203,0.031527752755209804,0.10532694309949875,0.010554115753620863,0.7771278582513332,0.05345477722585201,0.15325595438480377,0.016161413863301277,0.8930242992937565,0.021230555837973952,0.07897210121154785,0.006772941444069147,06
2020-06-15T11:30:00Z,12.153099999999995,0.08739405,2.993758,0.0302996325939738,0.9529835246503353,0.017663002712652087,0.025830861181020737,0.0035226508043706417,0.925488144159317,0.028889647219330072,0.0390336699783802,0.006588592194020748,0.9540178701281548,0.011575067997910082,0.032583050429821014,0.0018240756471641362,06
2020-06-15T12:00:00Z,11.879600000000039,0.1549258,NA,NA,0.9416146576404572,0.0389069109223783,0.004585591144859791,0.014892908278852701,0.9163844287395477,0.05811621178872883,0.011079021729528904,0.014420374296605587,0.9612625762820244,0.02118368330411613,0.00905936025083065,0.008494222303852439,06
2020-06-15T12:30:00Z,11.86420000000004,0.3681139,1.822373,NA,0.9510050192475319,0.010312523692846298,0.03827940672636032,4.030078707728535e-4,0.9241988137364388,0.015695399953983724,0.05861994996666908,0.001485839718952775,0.9511313587427139,0.005883650039322674,0.04291832819581032,6.673194002360106e-5,06
2020-06-15T13:00:00Z,11.881799999999998,1.249998,0.443699,NA,0.9671262539923191,0.012516538496129215,0.01909194141626358,0.001265247876290232,0.9477672539651394,0.018641836708411574,0.03085922822356224,0.00273180496878922,0.9589411951601505,0.009406690020114183,0.03090652823448181,7.45640427339822e-4,06
2020-06-15T13:30:00Z,11.447400000000016,6.083147,2.123035,NA,0.9184196293354034,0.06566452188417315,0.004186113364994526,0.011729751247912645,0.872408539056778,0.10151041997596622,0.006372375879436731,0.01970868930220604,0.9128726273775101,0.05813065590336919,0.017818614840507507,0.011175800114870071,06
2020-06-15T14:00:00Z,11.090700000000027,18.37127,NA,NA,0.9214074984192848,0.05895892810076475,0.0045317611657083035,0.015101924072951078,0.8535933196544647,0.11039074044674635,0.00681676808744669,0.029199245385825634,0.8871902376413345,0.07938799448311329,0.016468564048409462,0.016907365527004004,06
2020-06-15T14:30:00Z,11.21610000000004,31.49757,NA,NA,0.9640980511903763,0.024065535282716155,0.0039709750562906265,0.007865580497309566,0.9716600961983204,0.017885213834233582,0.006808171514421701,0.0036465030862018466,0.9677847996354103,0.01795847259927541,0.004773532971739769,0.009483110625296831,06
2020-06-15T15:00:00Z,11.691400000000044,86.03668,NA,NA,0.9464820995926857,0.007778391882311553,0.04495028033852577,7.892134017311037e-4,0.9161457605659962,0.013605435146018863,0.06866881251335144,0.0015798765234649181,0.9371328949928284,0.008101268671452999,0.05415036156773567,6.154124275781214e-4,06
2020-06-15T15:30:00Z,12.50550000000004,209.9016,-0.981709,0.0175117559471916,0.966478243470192,0.010264452314004302,0.021931616589426994,0.0013256151578389108,0.9553809650242329,0.01218504854477942,0.030162140727043152,0.0022718070540577173,0.9705048054456711,0.008556985878385603,0.02072153240442276,2.1661376376869157e-4,06
