Date Time	NEE	Rg	Tair	VPD	Hour	DoY	Year	PPFD_1_1_1	SoilT	NEE_orig	NEE_f	NEE_fqc	NEE_fall	NEE_fall_qc	NEE_fnum	NEE_fsd	NEE_fmeth	NEE_fwin	Tair_orig	Tair_f	Tair_fqc	Tair_fall	Tair_fall_qc	Tair_fnum	Tair_fsd	Tair_fmeth	Tair_fwin	Rg_orig	Rg_f	Rg_fqc	Rg_fall	Rg_fall_qc	Rg_fnum	Rg_fsd	Rg_fmeth	Rg_fwin	SoilT_orig	SoilT_f	SoilT_fqc	SoilT_fall	SoilT_fall_qc	SoilT_fnum	SoilT_fsd	SoilT_fmeth	SoilT_fwin	PPFD_1_1_1_orig	PPFD_1_1_1_f	PPFD_1_1_1_fqc	PPFD_1_1_1_fall	PPFD_1_1_1_fall_qc	PPFD_1_1_1_fnum	PPFD_1_1_1_fsd	PPFD_1_1_1_fmeth	PPFD_1_1_1_fwin
-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	days	-	-	-	-	-	-	-	-	days	-	-	-	-	-	-	-	-	days	-	-	-	-	-	-	-	-	days	-	-	-	-	-	-	-	-	days
2020-07-11 01:30:00	3.8274	-1.4492e+01	10.7208	0.0000	1.5	193	2020	9.0042e-02	7.0206	3.8274	3.8274	0	2.6721	1	98	2.0292951	1	14	10.7208	10.7208	0	10.22618	1	176	2.165067	2	14	-1.4492e+01	-1.4492e+01	0	-12.540508	1	5	1.643166	3	1	7.0206	7.020567	0	6.746971	1	136	0.91015606	1	14	9.0042e-02	9.0042e-02	0	1.7110	1	136	2.8784	1	14
2020-07-11 02:00:00	4.1333	-1.1570e+01	10.5037	0.0000	2	193	2020	6.8856e-02	6.9411	4.1333	4.1333	0	2.6385	1	107	2.0011553	1	14	10.5037	10.5037	0	10.27779	1	188	2.224609	2	14	-1.1570e+01	-1.1570e+01	0	-12.153193	1	5	2.035347	3	1	6.9411	6.9411	0	6.687852	1	149	0.90954293	1	14	6.8856e-02	6.8856e-02	0	2.3012	1	149	3.9593	1	14
2020-07-11 02:30:00	3.9400	-1.0749e+01	10.0986	0.0000	2.5	193	2020	6.4883e-02	6.8630	3.9400	3.9400	0	2.5368	1	110	1.89553	1	14	10.0986	10.0986	0	10.30879	1	191	2.230977	2	14	-1.0749e+01	-1.0749e+01	0	-10.4235604	1	5	3.290363	3	1	6.8630	6.863033	0	6.628607	1	153	0.92888728	1	14	6.4883e-02	6.4883e-02	0	2.3254	1	153	4.0237	1	14
2020-07-11 03:00:00	1.6700	-9.8887	9.7828	0.0000	3	193	2020	7.6801e-02	6.7922	1.6700	1.6700	0	2.5243	1	107	1.9165233	1	14	9.7828	9.7828	0	10.32679	1	191	2.225737	2	14	-9.8887	-9.8887	0	-7.8181268	1	5	4.274342	3	1	6.7922	6.792233	0	6.589383	1	149	0.90463455	1	14	7.6801e-02	7.6801e-02	0	2.2279	1	149	3.9770	1	14
2020-07-11 03:30:00	3.0052	-5.4186	9.8566	0.0000	3.5	193	2020	1.1653e-01	6.6892	3.0052	3.0052	0	2.4717	1	117	1.8659965	1	14	9.8566	9.8566	0	10.44923	1	210	2.306046	2	14	-5.4186	-5.4186	0	-5.6248726	1	5	4.663562	3	1	6.6892	6.689167	0	6.568222	1	162	0.88663057	1	14	1.1653e-01	1.1653e-01	0	3.7631	1	162	6.8524	1	14
2020-07-11 04:00:00	8.6860e-01	-1.4645	9.9752	0.0000	4	193	2020	4.6213e-01	6.6364	8.6860e-01	8.6860e-01	0	2.4602	1	120	1.851725	1	14	9.9752	9.9752	0	10.45554	1	212	2.297056	2	14	-1.4645	-1.4645	0	-2.9488116	1	5	4.824521	3	1	6.6364	6.6364	0	6.60683	1	165	0.89078324	1	14	4.6213e-01	4.6213e-01	0	3.9827	1	165	7.2359	1	14
2020-07-11 04:30:00	1.5469	-6.0391e-01	9.5567	0.0000	4.5	193	2020	2.0511	6.5625	1.5469	1.5469	0	2.4463	1	120	1.8753288	1	14	9.5567	9.5567	0	10.46417	1	216	2.28343	2	14	-6.0391e-01	-6.0391e-01	0	1.8888894	1	5	7.507349	3	1	6.5625	6.5625	0	6.577214	1	163	0.87343109	1	14	2.0511	2.0511	0	4.5868	1	163	8.4153	1	14
2020-07-11 05:00:00	1.6947	2.6316	9.6679	0.0000	5	193	2020	7.3159	6.4764	1.6947	1.6947	0	2.3783	1	129	1.8308672	1	14	9.6679	9.6679	0	10.46718	1	228	2.279412	2	14	2.6316	2.6316	0	9.9685128	1	5	15.334866	3	1	6.4764	6.4764	0	6.545344	1	174	0.87945132	1	14	7.3159	7.3159	0	6.4736	1	174	1.1614e+01	1	14
2020-07-11 05:30:00	1.4227	1.4300e+01	9.2743	0.0000	5.5	193	2020	2.9188e+01	6.3961	1.4227	1.4227	0	1.9910	1	92	1.9241755	1	14	9.2743	9.2743	0	10.50518	1	155	2.497536	2	14	1.4300e+01	1.4300e+01	0	23.7871472	1	5	28.195037	3	1	6.3961	6.3961	0	6.208997	1	114	0.76397328	1	14	2.9188e+01	2.9188e+01	0	1.6368e+01	1	114	1.8866e+01	1	14
2020-07-11 06:00:00	7.9443e-01	3.4980e+01	9.1831	0.0000	6	193	2020	6.5489e+01	6.3089	7.9443e-01	7.9443e-01	0	1.0513	1	77	2.6436462	1	14	9.1831	9.1831	0	10.93014	1	150	2.814985	2	14	3.4980e+01	3.4980e+01	0	39.601625	1	5	32.880376	3	1	6.3089	6.308867	0	6.067094	1	100	0.70967762	1	14	6.5489e+01	6.5489e+01	0	4.3096e+01	1	100	3.7978e+01	1	14
2020-07-11 06:30:00	-9.9990e+03	6.7629e+01	9.53	0.0000	6.5	193	2020	1.2171e+02	6.2542	-9.9990e+03	-5.3826e-01	1	-5.3826e-01	1	71	2.8094854	1	14	9.53	9.53	0	11.92542	1	136	3.302419	2	14	6.7629e+01	6.7629e+01	0	63.400548	1	5	41.393779	3	1	6.2542	6.254167	0	6.048267	1	85	0.69478483	1	14	1.2171e+02	1.2171e+02	0	1.0820e+02	1	85	5.5385e+01	1	14
2020-07-11 07:00:00	-2.7200	7.8468e+01	10.0942	0.0000	7	193	2020	1.4890e+02	6.1844	-2.7200	-2.7200	0	-1.6003	1	64	2.1813828	1	14	10.0942	10.0942	0	12.24441	1	120	3.337393	2	14	7.8468e+01	7.8468e+01	0	115.366702	1	5	94.004851	3	1	6.1844	6.184433	0	6.217171	1	80	0.74349878	1	14	1.4890e+02	1.4890e+02	0	1.3626e+02	1	80	5.4288e+01	1	14
2020-07-11 07:30:00	-1.2278	1.2163e+02	10.2444	1.3825e-01	7.5	193	2020	2.2638e+02	6.1633	-1.2278	-1.2278	0	-2.8740	1	56	1.7497616	1	14	10.2444	10.2444	0	12.57255	1	102	3.372746	2	14	1.2163e+02	1.2163e+02	0	176.355252	1	5	123.199792	3	1	6.1633	6.163333	0	6.094606	1	64	0.61501894	1	14	2.2638e+02	2.2638e+02	0	2.2466e+02	1	64	5.6917e+01	1	14
2020-07-11 08:00:00	-4.4105	2.7413e+02	11.0354	1.5648	8	193	2020	4.0508e+02	6.1328	-4.4105	-4.4105	0	-6.5009	1	23	1.5384292	1	14	11.0354	11.0354	0	14.91549	1	63	3.263535	2	14	2.7413e+02	2.7413e+02	0	244.646116	1	5	141.187182	3	1	6.1328	6.132767	0	5.989085	1	24	0.51640612	1	14	4.0508e+02	4.0508e+02	0	4.6999e+02	1	24	4.4815e+01	1	14
2020-07-11 08:30:00	-5.4425	3.3992e+02	11.7945	2.9602	8.5	193	2020	4.4275e+02	6.1064	-5.4425	-5.4425	0	-6.4575	1	15	1.7833433	1	14	11.7945	11.7945	0	16.529	1	49	3.357163	2	14	3.3992e+02	3.3992e+02	0	324.1398	1	5	136.032599	3	1	6.1064	6.1064	0	6.09232	1	15	0.89300544	1	14	4.4275e+02	4.4275e+02	0	5.5111e+02	1	15	7.0710e+01	1	14
2020-07-11 09:00:00	-5.1954	4.0908e+02	12.3532	3.3076	9	193	2020	6.7926e+02	6.1036	-5.1954	-5.1954	0	-6.9844	1	9	1.2639701	1	14	12.3532	12.3532	0	17.21417	1	34	3.352726	2	14	4.0908e+02	4.0908e+02	0	408.1787	1	5	106.160262	3	1	6.1036	6.1036	0	6.675648	1	9	0.67986762	1	14	6.7926e+02	6.7926e+02	0	7.4581e+02	1	9	5.5488e+01	1	14
2020-07-11 09:30:00	-5.9873	4.7594e+02	12.8529	3.6294	9.5	193	2020	8.8511e+02	6.1228	-5.9873	-5.9873	0	-7.7793	1	9	1.8422711	1	14	12.8529	12.8529	0	17.79861	1	35	3.077732	2	14	4.7594e+02	4.7594e+02	0	473.36752	1	5	103.304496	3	1	6.1228	6.122767	0	6.191348	1	9	0.89172176	1	14	8.8511e+02	8.8511e+02	0	8.8069e+02	1	9	6.8054e+01	1	14
2020-07-11 10:00:00	-7.6680	5.4182e+02	13.352	4.0743	10	193	2020	1.0109e+03	6.1467	-7.6680	-7.6680	0	-8.3911	1	10	1.5179211	1	14	13.352	13.352	0	17.13564	1	30	3.116729	2	14	5.4182e+02	5.4182e+02	0	530.98868	1	5	89.719776	3	1	6.1467	6.146667	0	6.18208	1	10	0.49087848	1	14	1.0109e+03	1.0109e+03	0	9.6991e+02	1	10	9.3295e+01	1	14
2020-07-11 10:30:00	-7.4393	6.0007e+02	13.6124	4.2731	10.5	193	2020	1.1288e+03	6.2161	-7.4393	-7.4393	0	-7.8960	1	9	1.3024045	1	14	13.6124	13.6124	0	17.80749	1	28	2.980678	2	14	6.0007e+02	6.0007e+02	0	587.79846	1	5	82.902392	3	1	6.2161	6.2161	0	6.482685	1	9	0.67171812	1	14	1.1288e+03	1.1288e+03	0	1.1448e+03	1	9	7.5879e+01	1	14
2020-07-11 11:00:00	-9.3142	6.2803e+02	13.9655	4.5629	11	193	2020	1.1881e+03	6.2639	-9.3142	-9.3142	0	-7.6370	1	7	1.230639	1	14	13.9655	13.9655	0	18.48921	1	29	2.715373	2	14	6.2803e+02	6.2803e+02	0	632.2647	1	5	65.756229	3	1	6.2639	6.2639	0	6.726786	1	7	0.53191473	1	14	1.1881e+03	1.1881e+03	0	1.1744e+03	1	7	5.4236e+01	1	14
2020-07-11 11:30:00	-9.3192	6.9313e+02	14.3553	5.0198	11.5	193	2020	1.3192e+03	6.3406	-9.3192	-9.3192	0	-8.2293	1	5	1.8091427	1	14	14.3553	14.3553	0	19.00166	1	30	2.609125	2	14	6.9313e+02	6.9313e+02	0	675.29742	1	5	62.071156	3	1	6.3406	6.340567	0	6.669507	1	5	0.81658705	1	14	1.3192e+03	1.3192e+03	0	1.3593e+03	1	5	8.2683e+01	1	14
2020-07-11 12:00:00	-8.1536	6.9827e+02	14.5798	5.1174	12	193	2020	1.3368e+03	6.4289	-8.1536	-8.1536	0	-8.0375	1	8	1.4889	1	14	14.5798	14.5798	0	18.95116	1	34	2.567663	2	14	6.9827e+02	6.9827e+02	0	704.3325	1	5	51.066265	3	1	6.4289	6.4289	0	6.771496	1	8	0.65718566	1	14	1.3368e+03	1.3368e+03	0	1.3458e+03	1	8	8.7735e+01	1	14
2020-07-11 12:30:00	-9.3392	7.5698e+02	15.0477	5.2578	12.5	193	2020	1.4585e+03	6.5336	-9.3392	-9.3392	0	-7.7038	1	11	1.7598267	1	14	15.0477	15.0477	0	18.28504	1	36	2.837245	2	14	7.5698e+02	7.5698e+02	0	736.42102	1	5	40.433784	3	1	6.5336	6.5336	0	6.698633	1	11	0.81382845	1	14	1.4585e+03	1.4585e+03	0	1.5137e+03	1	11	5.5371e+01	1	14
2020-07-11 13:00:00	-6.9947	7.4525e+02	14.9052	5.1185	13	193	2020	1.4442e+03	6.6681	-6.9947	-6.9947	0	-8.4078	1	9	1.3511678	1	14	14.9052	14.9052	0	18.5333	1	38	2.855043	2	14	7.4525e+02	7.4525e+02	0	760.53342	1	5	43.959284	3	1	6.6681	6.668067	0	6.369196	1	9	0.60976627	1	14	1.4442e+03	1.4442e+03	0	1.4765e+03	1	9	7.1547e+01	1	14
2020-07-11 13:30:00	-9.7880	7.8847e+02	15.2519	5.3091	13.5	193	2020	1.5258e+03	6.8222	-9.7880	-9.7880	0	-7.6673	1	14	1.5922732	1	14	15.2519	15.2519	0	17.8133	1	33	2.755735	2	14	7.8847e+02	7.8847e+02	0	781.91144	1	5	29.82858	3	1	6.8222	6.8222	0	6.885812	1	14	0.83928794	1	14	1.5258e+03	1.5258e+03	0	1.5206e+03	1	14	6.1184e+01	1	14
2020-07-11 14:00:00	-8.6653	8.1369e+02	15.837	5.9559	14	193	2020	1.5902e+03	6.9800	-8.6653	-8.6653	0	-7.1774	1	13	1.6099111	1	14	15.837	15.837	0	17.47016	1	20	2.804812	2	14	8.1369e+02	8.1369e+02	0	789.70246	1	5	26.603092	3	1	6.9800	6.98	0	7.036705	1	13	0.81153971	1	14	1.5902e+03	1.5902e+03	0	1.5611e+03	1	13	2.7701e+01	1	14
2020-07-11 14:30:00	-5.2744	8.0516e+02	16.5717	6.5951	14.5	193	2020	1.5748e+03	7.1550	-5.2744	-5.2744	0	-7.2661	1	17	1.5058333	1	14	16.5717	16.5717	0	17.5634	1	22	2.888095	2	14	8.0516e+02	8.0516e+02	0	797.28302	1	5	12.353724	3	1	7.1550	7.154967	0	7.081616	1	17	0.80836051	1	14	1.5748e+03	1.5748e+03	0	1.5535e+03	1	17	3.4787e+01	1	14
2020-07-11 15:00:00	-6.8956	7.9594e+02	17.8445	8.0647	15	193	2020	1.5597e+03	7.3136	-6.8956	-6.8956	0	-6.6630	1	24	1.2525974	1	14	17.8445	17.8445	0	18.15047	1	32	2.626882	2	14	7.9594e+02	7.9594e+02	0	789.4952	1	5	25.048695	3	1	7.3136	7.3136	0	7.418729	1	24	0.88148331	1	14	1.5597e+03	1.5597e+03	0	1.5358e+03	1	24	4.5434e+01	1	14
2020-07-11 15:30:00	-7.2726	7.8315e+02	18.7901	9.6269	15.5	193	2020	1.5384e+03	7.4886	-7.2726	-7.2726	0	-6.3793	1	22	1.0452694	1	14	18.7901	18.7901	0	17.87524	1	36	2.644937	2	14	7.8315e+02	7.8315e+02	0	770.13954	1	5	36.464921	3	1	7.4886	7.4886	0	7.688664	1	22	0.83434682	1	14	1.5384e+03	1.5384e+03	0	1.5250e+03	1	22	5.1435e+01	1	14
2020-07-11 16:00:00	-6.3357	7.4953e+02	19.5259	1.0993e+01	16	193	2020	1.4806e+03	7.6780	-6.3357	-6.3357	0	-6.2188	1	25	0.7759068	1	14	19.5259	19.5259	0	18.45107	1	40	2.714985	2	14	7.4953e+02	7.4953e+02	0	749.5625	1	5	40.562451	3	1	7.6780	7.678033	0	7.710968	1	25	0.79489703	1	14	1.4806e+03	1.4806e+03	0	1.4634e+03	1	25	7.2487e+01	1	14
2020-07-11 16:30:00	-6.5344	7.1692e+02	20.2489	1.2497e+01	16.5	193	2020	1.4135e+03	7.8347	-6.5344	-6.5344	0	-5.8466	1	28	0.6917315	1	14	20.2489	20.2489	0	18.82063	1	40	2.840467	2	14	7.1692e+02	7.1692e+02	0	637.68194	1	5	226.406553	3	1	7.8347	7.834733	0	7.900802	1	28	0.73522438	1	14	1.4135e+03	1.4135e+03	0	1.4155e+03	1	28	6.1458e+01	1	14
2020-07-11 17:00:00	-5.9183	7.0227e+02	20.6987	1.2703e+01	17	193	2020	1.3020e+03	7.9733	-5.9183	-5.9183	0	-5.6481	1	27	0.6718183	1	14	20.6987	20.6987	0	19.05221	1	40	2.24305	2	14	7.0227e+02	7.0227e+02	0	496.408644	1	5	315.709903	3	1	7.9733	7.9733	0	7.985978	1	27	0.75981681	1	14	1.3020e+03	1.3020e+03	0	1.3818e+03	1	27	7.4874e+01	1	14
2020-07-11 17:30:00	-5.7127	2.3654e+02	19.0238	7.5293	17.5	193	2020	4.6958e+02	8.0756	-5.7127	-5.7127	0	-2.8151	1	20	1.3457155	1	14	19.0238	19.0238	0	14.48792	1	70	3.550293	2	14	2.3654e+02	2.3654e+02	0	397.324344	1	5	293.359776	3	1	8.0756	8.075567	0	8.39453	1	20	0.67519093	1	14	4.6958e+02	4.6958e+02	0	4.2984e+02	1	20	7.0032e+01	1	14
2020-07-11 18:00:00	-7.4294	7.6786e+01	15.0739	5.2298	18	193	2020	1.5810e+02	8.0997	-7.4294	-7.4294	0	-3.9822e-01	1	16	2.1190566	1	14	15.0739	15.0739	0	12.24549	1	119	3.311873	2	14	7.6786e+01	7.6786e+01	0	273.26331	1	5	252.771843	3	1	8.0997	8.099733	0	7.908937	1	21	0.91721114	1	14	1.5810e+02	1.5810e+02	0	1.3133e+02	1	21	5.3303e+01	1	14
2020-07-11 18:30:00	-9.9990e+03	2.5411e+02	15.8871	5.2127	18.5	193	2020	4.8536e+02	8.1097	-9.9990e+03	-4.6711	1	-4.6711	1	23	1.6967136	1	14	15.8871	15.8871	0	14.33907	1	67	3.17215	2	14	2.5411e+02	2.5411e+02	0	160.79843	1	5	80.70962	3	1	8.1097	8.109733	0	7.464378	1	24	0.99322077	1	14	4.8536e+02	4.8536e+02	0	4.6222e+02	1	24	5.2964e+01	1	14
2020-07-11 19:00:00	-9.9990e+03	9.6610e+01	15.8112	3.9500	19	193	2020	1.7290e+02	8.1056	-9.9990e+03	-1.7733	1	-1.7733	1	19	4.1715196	1	14	15.8112	15.8112	0	12.38844	1	110	3.302565	2	14	9.6610e+01	9.6610e+01	0	149.35739	1	5	70.726382	3	1	8.1056	8.105567	0	7.952786	1	24	0.83611923	1	14	1.7290e+02	1.7290e+02	0	1.8460e+02	1	24	6.1191e+01	1	14
2020-07-11 19:30:00	-9.9990e+03	1.3995e+02	15.3848	3.7424	19.5	193	2020	2.6162e+02	8.0619	-9.9990e+03	-3.0366	1	-3.0366	1	21	3.6454387	1	14	15.3848	15.3848	0	12.63237	1	99	3.499622	2	14	1.3995e+02	1.3995e+02	0	153.169802	1	5	66.205871	3	1	8.0619	8.061933	0	7.766631	1	24	0.76103883	1	14	2.6162e+02	2.6162e+02	0	2.5914e+02	1	24	5.4985e+01	1	14
2020-07-11 20:00:00	-1.1699	1.7933e+02	16.036	4.0365	20	193	2020	3.4384e+02	8.0211	-1.1699	-1.1699	0	-3.5534	1	19	3.4147033	1	14	16.036	16.036	0	13.01827	1	85	3.596508	2	14	1.7933e+02	1.7933e+02	0	124.222242	1	5	35.610184	3	1	8.0211	8.0211	0	8.090918	1	20	0.67656877	1	14	3.4384e+02	3.4384e+02	0	3.3187e+02	1	20	5.5959e+01	1	14
2020-07-11 20:30:00	-1.0287	9.5848e+01	15.5649	3.0745	20.5	193	2020	1.9611e+02	7.9339	-1.0287	-1.0287	0	-1.8219	1	20	4.0660723	1	14	15.5649	15.5649	0	12.2668	1	108	3.207607	2	14	9.5848e+01	9.5848e+01	0	134.065896	1	5	32.757748	3	1	7.9339	7.9339	0	7.924208	1	25	0.83089356	1	14	1.9611e+02	1.9611e+02	0	1.8703e+02	1	25	6.1116e+01	1	14
2020-07-11 21:00:00	-9.9990e+03	1.0937e+02	15.175	2.6594	21	193	2020	2.2143e+02	7.9172	-9.9990e+03	-2.8080	1	-2.8080	1	19	4.0790406	1	14	15.175	15.175	0	12.19539	1	101	3.179668	2	14	1.0937e+02	1.0937e+02	0	123.400052	1	5	38.535843	3	1	7.9172	7.9172	0	7.885223	1	26	0.75105101	1	14	2.2143e+02	2.2143e+02	0	2.0662e+02	1	26	5.1232e+01	1	14
2020-07-11 21:30:00	-5.0654e-01	1.4583e+02	15.9541	2.6496	21.5	193	2020	2.6537e+02	7.9219	-5.0654e-01	-5.0654e-01	0	-2.8256	1	17	3.790878	1	14	15.9541	15.9541	0	12.65371	1	95	3.458015	2	14	1.4583e+02	1.4583e+02	0	92.159488	1	5	44.682863	3	1	7.9219	7.921933	0	7.980152	1	20	0.77013759	1	14	2.6537e+02	2.6537e+02	0	2.6173e+02	1	20	5.1964e+01	1	14
2020-07-11 22:00:00	-9.9990e+03	8.6619e+01	15.5194	3.2500	22	193	2020	1.5421e+02	7.8878	-9.9990e+03	-8.5587e-01	1	-8.5587e-01	1	20	1.8464871	1	14	15.5194	15.5194	0	12.18782	1	111	3.247782	2	14	8.6619e+01	8.6619e+01	0	76.951476	1	5	54.888257	3	1	7.8878	7.887767	0	7.922805	1	26	0.90370193	1	14	1.5421e+02	1.5421e+02	0	1.5572e+02	1	26	5.4752e+01	1	14
2020-07-11 22:30:00	1.6002	2.3129e+01	13.6734	1.7303	22.5	193	2020	5.3628e+01	7.8261	1.6002	1.6002	0	1.4660	1	29	1.5384821	1	14	13.6734	13.6734	0	10.72051	1	119	2.658237	2	14	2.3129e+01	2.3129e+01	0	55.0253596	1	5	60.326916	3	1	7.8261	7.8261	0	7.528915	1	35	0.854008	1	14	5.3628e+01	5.3628e+01	0	3.7621e+01	1	35	2.3493e+01	1	14
2020-07-11 23:00:00	-9.9990e+03	1.9808e+01	13.1804	1.5925	23	193	2020	3.3350e+01	7.7217	-9.9990e+03	1.7421	1	1.7421	1	31	0.7847621	1	14	13.1804	13.1804	0	10.56011	1	109	2.512395	2	14	1.9808e+01	1.9808e+01	0	24.0341758	1	5	37.501288	3	1	7.7217	7.721667	0	7.380618	1	35	0.84082958	1	14	3.3350e+01	3.3350e+01	0	2.8908e+01	1	35	1.9470e+01	1	14
2020-07-11 23:30:00	-9.9990e+03	-2.5828e-01	12.2176	2.8860e-02	23.5	193	2020	1.1805e+01	7.5914	-9.9990e+03	2.6251	1	2.6251	1	78	2.0698495	1	14	12.2176	12.2176	0	10.47934	1	217	2.210292	2	14	-2.5828e-01	-2.5828e-01	0	4.3167418	1	5	16.284458	3	1	7.5914	7.5914	0	7.420688	1	98	0.68690303	1	14	1.1805e+01	1.1805e+01	0	6.0400	1	98	9.1533	1	14
2020-07-12 00:00:00	1.5212	-9.1272	11.5236	0.0000	0	194	2020	2.9118	7.4661	1.5212	1.5212	0	2.8477	1	81	1.8264387	1	14	11.5236	11.5236	0	10.40309	1	197	2.117444	2	14	-9.1272	-9.1272	0	-2.9722822	1	5	13.712515	3	1	7.4661	7.4661	0	7.273919	1	108	0.7251108	1	14	2.9118	2.9118	0	3.9054	1	108	6.4872	1	14
2020-07-12 00:30:00	-9.9990e+03	-1.1968e+01	10.3791	0.0000	0.5	194	2020	6.3030e-01	7.3650	-9.9990e+03	2.6217	1	2.6217	1	117	1.9228155	1	14	10.3791	10.3791	0	10.31791	1	187	2.012429	2	14	-1.1968e+01	-1.1968e+01	0	-9.9077462	1	5	5.792195	3	1	7.3650	7.365	0	6.731268	1	159	0.91526176	1	14	6.3030e-01	6.3030e-01	0	2.3421	1	159	4.0294	1	14
2020-07-12 01:00:00	-9.9990e+03	-1.3317e+01	9.5797	0.0000	1	194	2020	1.7744e-01	7.2308	-9.9990e+03	2.5546	1	2.5546	1	110	1.8895673	1	14	9.5797	9.5797	0	10.29508	1	180	1.974354	2	14	-1.3317e+01	-1.3317e+01	0	-13.0689698	1	5	2.69368	3	1	7.2308	7.230833	0	6.679061	1	147	0.89366492	1	14	1.7744e-01	1.7744e-01	0	1.7468	1	147	3.1514	1	14
2020-07-12 01:30:00	-9.9990e+03	-1.4869e+01	9.1292	0.0000	1.5	194	2020	6.7532e-02	7.1064	-9.9990e+03	2.5556	1	2.5556	1	99	1.9642528	1	14	9.1292	9.1292	0	10.26233	1	174	1.929493	2	14	-1.4869e+01	-1.4869e+01	0	-14.158686	1	5	1.566794	3	1	7.1064	7.1064	0	6.67503	1	136	0.90305595	1	14	6.7532e-02	6.7532e-02	0	1.3574	1	136	2.4435	1	14
2020-07-12 02:00:00	-9.9990e+03	-1.6064e+01	8.8424	0.0000	2	194	2020	6.7532e-02	6.9436	-9.9990e+03	2.5682	1	2.5682	1	93	2.0090351	1	14	8.8424	8.8424	0	10.24861	1	171	1.900486	2	14	-1.6064e+01	-1.6064e+01	0	-14.786172	1	5	0.9933	3	1	6.9436	6.9436	0	6.634692	1	127	0.8961759	1	14	6.7532e-02	6.7532e-02	0	1.1384	1	127	1.9750	1	14
2020-07-12 02:30:00	-9.9990e+03	-1.4576e+01	8.4799	0.0000	2.5	194	2020	9.2691e-02	6.7986	-9.9990e+03	2.5744	1	2.5744	1	95	2.0064218	1	14	8.4799	8.4799	0	10.18524	1	176	1.859701	2	14	-1.4576e+01	-1.4576e+01	0	-14.163508	1	5	2.283181	3	1	6.7986	6.798633	0	6.597567	1	129	0.86443266	1	14	9.2691e-02	9.2691e-02	0	1.4097	1	129	2.5939	1	14
2020-07-12 03:00:00	-9.9990e+03	-1.5105e+01	8.0462	0.0000	3	194	2020	7.9449e-02	6.6736	-9.9990e+03	2.4122	1	2.4122	1	80	1.901382	1	14	8.0462	8.0462	0	10.15894	1	174	1.839977	2	14	-1.5105e+01	-1.5105e+01	0	-11.5247448	1	5	5.947677	3	1	6.6736	6.6736	0	6.498781	1	112	0.83924278	1	14	7.9449e-02	7.9449e-02	0	1.2865	1	112	2.3701	1	14
2020-07-12 03:30:00	-9.9990e+03	-1.0203e+01	7.5946	0.0000	3.5	194	2020	1.6684e-01	6.5317	-9.9990e+03	2.4231	1	2.4231	1	78	1.925251	1	14	7.5946	7.5946	0	10.15614	1	191	1.861012	2	14	-1.0203e+01	-1.0203e+01	0	-8.2943959	1	5	7.13365	3	1	6.5317	6.531667	0	6.370246	1	109	0.80254713	1	14	1.6684e-01	1.6684e-01	0	2.2299	1	109	4.0646	1	14
2020-07-12 04:00:00	1.9978	-1.6751	7.777	0.0000	4	194	2020	5.6276e-01	6.4114	1.9978	1.9978	0	2.3681	1	88	1.8568405	1	14	7.777	7.777	0	10.23627	1	212	1.993231	2	14	-1.6751	-1.6751	0	-4.4464193	1	5	8.030992	3	1	6.4114	6.411367	0	6.357557	1	122	0.81261842	1	14	5.6276e-01	5.6276e-01	0	3.6750	1	122	6.7193	1	14
2020-07-12 04:30:00	9.4649e-01	8.7344e-02	8.1436	0.0000	4.5	194	2020	3.3064	6.3180	9.4649e-01	9.4649e-01	0	2.3203	1	104	1.7730658	1	14	8.1436	8.1436	0	10.22827	1	219	2.013507	2	14	8.7344e-02	8.7344e-02	0	2.5667467	1	5	11.114831	3	1	6.3180	6.318033	0	6.450671	1	143	0.83346922	1	14	3.3064	3.3064	0	5.0320	1	143	9.1197	1	14
2020-07-12 05:00:00	2.0278	4.6641	7.7972	0.0000	5	194	2020	1.3328e+01	6.2275	2.0278	2.0278	0	2.2652	1	102	1.7879831	1	14	7.7972	7.7972	0	10.18958	1	229	2.015696	2	14	4.6641	4.6641	0	13.1865387	1	5	18.665568	3	1	6.2275	6.2275	0	6.309599	1	136	0.81773531	1	14	1.3328e+01	1.3328e+01	0	7.2459	1	136	1.2408e+01	1	14
2020-07-12 05:30:00	1.4538	1.9961e+01	8.2302	0.0000	5.5	194	2020	3.6892e+01	6.1325	1.4538	1.4538	0	1.9323	1	51	2.1787864	1	14	8.2302	8.2302	0	10.44552	1	107	2.544501	2	14	1.9961e+01	1.9961e+01	0	26.4759615	1	5	27.160472	3	1	6.1325	6.132533	0	6.054384	1	68	0.69341996	1	14	3.6892e+01	3.6892e+01	0	2.5210e+01	1	68	2.0020e+01	1	14
2020-07-12 06:00:00	4.6137e-01	4.2896e+01	8.9703	0.0000	6	194	2020	7.9115e+01	6.0905	4.6137e-01	4.6137e-01	0	8.5923e-01	1	87	2.5946357	1	14	8.9703	8.9703	0	10.83171	1	165	2.676729	2	14	4.2896e+01	4.2896e+01	0	44.6022346	1	5	34.419209	3	1	6.0905	6.090533	0	6.126201	1	111	0.7180369	1	14	7.9115e+01	7.9115e+01	0	5.0506e+01	1	111	4.6581e+01	1	14
